identifier,identifier 2,filename,repository,repository_location,collection_identifier,collection,title,title_initial_article,name,item_type,internet_media_type,digital_origin,language,language_of_cataloging,form,genre,extent,date_text,date_single/start,date_range_end,date_qualifier,public_note,place_of_origin,shelf_locator,subject_local,subject_topical 1,subject_topical 2,subject_name 1,subject_name 2,subject_geographic 1,subject_geographic 2,project_title,project_URL,object_in_context,file_thumbnail_URL,rights,record_source,record_creation_date,cd_phase
cDanielInternat:221,0012_003299_000518_0001,daniel_International_0088.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",That's spelled N-A-S-S-E-R!,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,1965,1965,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,International Politics,International Politics,,,"Nasser, Gamal Abdel, 1918-1970 | http://id.loc.gov/authorities/names/n80093577",,"Egypt | URI: http://id.loc.gov/authorities/names/n80061791 | Coordinates: 27.00000N, 30.00000E",,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A221,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A221/datastream/TN/view/That%27s%20spelled%20N-A-S-S-E-R%21.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTenn:61,0012_003299_001485_0001,daniel_Tennessee_0071.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Raw eggs?!  They don't like anything Dunn!,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Tennessee,Tennessee,Governors--United States | http://id.loc.gov/authorities/subjects/sh85056119,,"Dunn, Winfield",,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A61,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A61/datastream/TN/view/Raw%20eggs%3F%21%20%20They%20don%27t%20like%20anything%20Dunn%21.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTenn:32,0012_003299_001456_0001,daniel_Tennessee_0040.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","There's no room in the pen, our coops runneth over.",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Tennessee,Tennessee,Prisons | http://id.loc.gov/authorities/subjects/sh85106996,Crowds | http://id.loc.gov/authorities/subjects/sh85034333,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A32,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A32/datastream/TN/view/There%27s%20no%20room%20in%20the%20pen%2C%20our%20coops%20runneth%20over..jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielInternat:148,0012_003299_000445_0001,daniel_International_0010.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Giving away the Panama Canal,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,1977,1977,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,International Politics,International Politics,,,,,"Panama Canal (Panama) | URI: http://id.loc.gov/authorities/subjects/sh85097339 | Coordinates: 8.99797N, 79.59269W",,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A148,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A148/datastream/TN/view/Giving%20away%20the%20Panama%20Canal.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielLabor:11,0012_003299_000744_0001,daniel_LaborUnions-Strikes_0014.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Absurd!,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Labor Unions & Strikes,Labor Unions & Strikes,,,"International Union, United Automobile Workers of America (CIO) | http://id.loc.gov/authorities/names/n80073735","Reuther, Walter",,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielLabor%3A11,http://digital.lib.utk.edu/collections/islandora/object/cDanielLabor%3A11/datastream/TN/view/Absurd%21.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTenn:80,0012_003299_001504_0001,daniel_Tennessee_0090.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Tyrannosaurus Rx,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Tennessee,Tennessee,Public health | http://id.loc.gov/authorities/subjects/sh85108638,,TennCare (Program) | http://id.loc.gov/authorities/names/n00121112,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A80,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A80/datastream/TN/view/Tyrannosaurus%20Rx.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTaxes:1,0012_003299_001304_0001,daniel_Taxes-Economy_0001.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","Tax dollar here, federal aid there",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Taxes & Economy,Taxes & Economy,Taxation | http://id.loc.gov/authorities/subjects/sh85132846,Government spending policy--United States | http://id.loc.gov/authorities/subjects/sh85056109,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTaxes%3A1,http://digital.lib.utk.edu/collections/islandora/object/cDanielTaxes%3A1/datastream/TN/view/Tax%20dollar%20here%2C%20federal%20aid%20there.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTenn:65,0012_003299_001489_0001,daniel_Tennessee_0075.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","Ooh, no...another *(#@!!! Fumble!!!",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Tennessee,Tennessee,Governors--United States | http://id.loc.gov/authorities/subjects/sh85056119,Television | http://id.loc.gov/authorities/subjects/sh85133456,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A65,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A65/datastream/TN/view/Ooh%2C%20no%C2%85another%20%2A%28%23%40%21%21%21%20Fumble%21%21%21.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielNatPol:153,0012_003299_000927_0001,daniel_NationalPolitics_0161.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Raising money for political campaigns is the root of all evil.,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,Religion | http://id.loc.gov/authorities/subjects/sh85112549,Campaigns | http://id.loc.gov/authorities/subjects/sh99004832,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A153,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A153/datastream/TN/view/Raising%20money%20for%20political%20campaigns%20is%20the%20root%20of%20all%20evil..jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTenn:190,0012_003299_001426_0001,daniel_Tennessee_0005.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Brown-Water Rafting,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Tennessee,Tennessee,,,,,"Ocoee River | URI: http://id.loc.gov/authorities/names/4646810 | Coordinates: 35.20611N, 84.65778W",,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A190,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A190/datastream/TN/view/Brown-Water%20Rafting.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielNatPol:252,0012_003299_001026_0001,daniel_NationalPolitics_0265.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","Testing, One, Two",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,National Politics,National Politics,Primaries--Iowa,Primaries--New Hampshire,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A252,http://digital.lib.utk.edu/collections/islandora/object/cDanielNatPol%3A252/datastream/TN/view/Testing%2C%20One%2C%20Two.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielInternat:211,0012_003299_000508_0001,daniel_International_0077.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","""Unemployment"" means sitting around all day doing nothing.",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,International Politics,International Politics,,,United Nations | http://id.loc.gov/authorities/names/n79021345,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A211,http://digital.lib.utk.edu/collections/islandora/object/cDanielInternat%3A211/datastream/TN/view/%22Unemployment%22%20means%20sitting%20around%20all%20day%20doing%20nothing..jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielCauses:81,0012_003299_000276_0001,daniel_Causes_0077.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","Take a letter, Miss Quimby",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Causes,Causes,Food consumption | http://id.loc.gov/authorities/subjects/sh85050268,Secretaries | http://id.loc.gov/authorities/subjects/sh85119444,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A81,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A81/datastream/TN/view/Take%20a%20letter%2C%20Miss%20Quimby.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTVA:26,0012_003299_001256_0001,daniel_TVA_0026.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Will consult for big bucks,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,TVA,TVA,Financial disclosure | http://id.loc.gov/authorities/subjects/sh85048303,Consulting firms | http://id.loc.gov/authorities/subjects/sh93009209,Tennessee Valley Authority | http://id.loc.gov/authorities/names/n80126249,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTVA%3A26,http://digital.lib.utk.edu/collections/islandora/object/cDanielTVA%3A26/datastream/TN/view/Will%20consult%20for%20big%20bucks.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielCauses:15,0012_003299_000210_0001,daniel_Causes_0010.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012","Broke 'em that many times, huh?",,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,2003,2003,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Causes,Causes,Religion | http://id.loc.gov/authorities/subjects/sh85112549,Ten commandments--God | http://id.loc.gov/authorities/subjects/sh85133811,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A15,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A15/datastream/TN/view/Broke%20%27em%20that%20many%20times%2C%20huh%3F.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielLabor:16,0012_003299_000749_0001,daniel_LaborUnions-Strikes_0019.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",I mixed my union with Walter Reuther's alliance and George Meany blew up!,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,1968,1968,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Labor Unions & Strikes,Labor Unions & Strikes,Chemical workers | http://id.loc.gov/authorities/subjects/sh85022962,,Alliance for Labor Action | http://id.loc.gov/authorities/names/n91033327,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielLabor%3A16,http://digital.lib.utk.edu/collections/islandora/object/cDanielLabor%3A16/datastream/TN/view/I%20mixed%20my%20union%20with%20Walter%20Reuther%27s%20alliance%20and%20George%20Meany%20blew%20up%21.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielCauses:17,0012_003299_000212_0001,daniel_Causes_0012.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Surf's up on Mars,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,2004,2004,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Causes,Causes,Space environment | http://id.loc.gov/authorities/subjects/sh85125922,Mars (Planet)--Exploration | http://id.loc.gov/authorities/subjects/sh85081553,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A17,http://digital.lib.utk.edu/collections/islandora/object/cDanielCauses%3A17/datastream/TN/view/Surf%27s%20up%20on%20Mars.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielSports:56,0012_003299_001186_0001,daniel_Sports_0058.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Let's review the famous quotes of the Vol opponents,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,1969 November 29,1969-11-29,,,,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Sports,Sports,,,Tennessee Volunteers (Football team) | http://id.loc.gov/authorities/names/n90646627,Vanderbilt University | http://id.loc.gov/authorities/names/n79081473,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielSports%3A56,http://digital.lib.utk.edu/collections/islandora/object/cDanielSports%3A56/datastream/TN/view/Let%27s%20review%20the%20famous%20quotes%20of%20the%20Vol%20opponents.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielKnoxvl:41,0012_003299_000613_0001,daniel_Knoxville_0043.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Good ol' Delta Apparel,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Knoxville,Knoxville,Business | http://id.loc.gov/authorities/subjects/sh85018260,Business relocation | http://id.loc.gov/authorities/subjects/sh85018318,,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielKnoxvl%3A41,http://digital.lib.utk.edu/collections/islandora/object/cDanielKnoxvl%3A41/datastream/TN/view/Good%20ol%27%20Delta%20Apparel.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
cDanielTenn:138,0012_003299_001562_0001,daniel_Tennessee_0148.jp2,"University of Tennessee, Knoxville. Special Collections","James D. Hoskins Library, Room 200 , Knoxville, Tennessee, 37996-4006",MS.3526,"Charlie Daniel Editorial Cartoon Collection, 1951-2012",Slow men at work - 11.4 miles of federal highway in 5 years,,"Daniel, Charles R. (Charlie), Jr., 1930- | Role: Creator | Role URI: http://id.loc.gov/vocabulary/relators/cre | Type: personal",still image,image/jp2,reformatted,eng,eng,drawings (visual works) | http://vocab.getty.edu/aat/300033973,Editorial cartoons | http://id.loc.gov/authorities/subjects/sh85040974,1 digital image; 1 still image,[1951-2012?],1951,2012,inferred,Dates inferred from the creation dates associated with the archival collection.,Knoxville (Tenn.) | URI: http://id.loc.gov/authorities/names/n79109786,Tennessee,Tennessee,Road construction industry | http://id.loc.gov/authorities/subjects/sh85114461,,Tennessee. Department of Transportation | http://id.loc.gov/authorities/names/n82024133,,,,Charlie Daniel Editorial Cartoon Collection,http://digital.lib.utk.edu/collections/danielcartooncollection,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A138,http://digital.lib.utk.edu/collections/islandora/object/cDanielTenn%3A138/datastream/TN/view/Slow%20men%20at%20work%20-%2011.4%20miles%20of%20federal%20highway%20in%205%20years.jpg,"The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.","University of Tennessee, Knoxville. Libraries",2014-11-20T20:56:22Z,Phase 1
